Market	Symbol	Description
XNYS	MWW	Monster Worldwide
XNYS	MX	Magnachip Semiconductor Corp.
XNYS	MXE	Mexico Equity And
XNYS	MXE.P	Mexico Eq And Inc Fd
XNYS	MXF	Mexico Fund
XNYS	MXL	Maxlinear Inc
XNYS	MXT	Maxcom Telecomunicaciones Sab De Cv
XNYS	MY	China Ming Yang Wind Power Group Limited
XNYS	MYC	Blackrock Muniyield California Fund
XNYS	MYD	Blackrock Muniyield Fund
XNYS	MYE	Myers Industries
XNYS	MYF	Blackrock Muniyield Investment Fund
XNYS	MYI	Blackrock Muniyield Quality Fund III
XNYS	MYJ	Blackrock Muniyield New Jersey Fund
XNYS	MYM	Blackrock Muniyield Michigan Quality Fund II
XNYS	MYN	Blackrock Muniyield New York Quality Fund
XNYS	MZF	Managed Duration Investment Grade Fund
XNYS	N	Netsuite Inc
XNYS	NAC	Nuveen California Divadv Fund
XNYS	NAD	Nuveen Divadv Fund
XNYS	NAD-C	Nuveen Div Advantage Muni Fd
XNYS	NAI	Agic International & Premium Strategy Fund
XNYS	NAN	Nuveen New York Divadv Fund
XNYS	NAN-C	Nuveen NY Div Advantage Muni F
XNYS	NAN-D	Nuveen New York Dividend Advan
XNYS	NAT	Nordic American Tanker Shipping Limited
XNYS	NAV	Navistar International Corp.
XNYS	NAV-D	Navistar Intl Pfd D
XNYS	NAZ	Nuveen Arizona Premium Fund
XNYS	NBB	Nuveen Build America Bond Fund
XNYS	NBD	Nuveen Build America Bond Opportunity Fund
XNYS	NBG	National Bank Of Greece Sa
XNYS	NBG-A	Natl Bk Of Gr Pfd Ad
XNYS	NBHC	National Bank Holdings Corp.
XNYS	NBL	Noble Energy Inc.
XNYS	NBR	Nabors Industries
XNYS	NC	Nacco Industries
XNYS	NCA	Nuveen California Muni Value Fund
XNYS	NCI	Navigant Consulting
XNYS	NCO	Nuveen California Muni Market Opportunity Fund
XNYS	NCP	Nuveen California Performance Plus Fund
XNYS	NCR	Ncr Corp.
XNYS	NCS	Nci Building Systems
XNYS	NCT	Newcastle Investment Corp.
XNYS	NCT-B	Newcastle Inv Pfd B
XNYS	NCT-C	Newcastle Inv Pfd C
XNYS	NCT-D	Newcastle Invt Corp
XNYS	NCU-C	Nuveen California Premium Inco
XNYS	NCV	Agic Convertible &
XNYS	NCZ	Agic Convertible & II
XNYS	NDP	Tortoise Energy Independence F
XNYS	NDRO	Enduro Royalty Trust
XNYS	NDZ	Nordion Inc.
XNYS	NE	Noble Corp.
XNYS	NEA-C	Nuveen Insd Tax-Free
XNYS	NED	Noah Education Holdings Ltd
XNYS	NEE	Nextera Energy
XNYS	NEE-C	Fpl Group Inc. 5 7/8% Preferre
XNYS	NEE-F	Fpl Group Inc. Fpl Group Capit
XNYS	NEE-G	Nextera Energy Capital Holding
XNYS	NEE-H	Nextera Energy Capital Holding
XNYS	NEE-I	Nextera Energy Capital Holding
XNYS	NEE-J	Nextera Energy Capital Holding
XNYS	NEE-O	Nextera Energy Inc.
XNYS	NEM	Newmont Mining Corp.
XNYS	NEU	Newmarket Corp.
XNYS	NEV	Nuveen Enhanced Muni Value Fund
XNYS	NFG	National Fuel Gas Company
XNYS	NFJ	Nfj Dividend Interest & Premium Strategy Fund
XNYS	NFP	National Financial Partners Corp.
XNYS	NFX	Newfield Exploration Company
XNYS	NGG	National Grid Transco Plc
XNYS	NGL	Ngl Energy Partners Lp
XNYS	NGLS	Targa Resources Partners Lp
XNYS	NGS	Natural Gas Services Group
XNYS	NGT	Eastern American Natural Gas Trust
XNYS	NGVC	Natural Grocers By Vitamin Cottage Inc
XNYS	NGX-C	Nuveen Insured Massachusetts T
XNYS	NGZ	Agic Global Equity & Convertible
XNYS	NHF	Nexpoint Credit Strategies Fund
XNYS	NHI	National Health Investors
XNYS	NI	Nisource Inc
XNYS	NID	Nuveen Intermediate Duration M
XNYS	NIE	Agic Equity & Convertible
XNYS	NIF	Nuveen Premier Insured Muni
XNYS	NIM	Nuveen Maturities Fund
XNYS	NIO	Nuveen Insured Muni Opportunity Fund
XNYS	NJ	Nidec Corporation
XNYS	NJR	Newjersey Resources Corp.
XNYS	NKA	Niska Gas Storage Partners Llc
XNYS	NKE	Nike
XNYS	NKG-C	Nuveen Georgia Div Adv Mun Fd
XNYS	NKG-D	Nuveen Ga Div Advantage Muni F
XNYS	NKR-C	Nuveen Arizona Dividend Advanta
XNYS	NL	Nl Industries
XNYS	NLS	Nautilus Group
XNYS	NLSN	Nielsen Holdings N.V.
XNYS	NLY	Annaly Capital Management Inc
XNYS	NLY-A	Annaly Capital Manag
XNYS	NLY-C	Annaly Capital Management Inc
XNYS	NLY-D	Annaly Capital Management Inc
XNYS	NM	Navios Maritime Holdings Inc.
XNYS	NMA	Nuveen Muni Advantage Fund
XNYS	NMD	Nuveen Muni High Income Opportunity
XNYS	NMFC	New Mountain Finance Corporati
XNYS	NMI	Nuveen Muni
XNYS	NMK-B	Niagara Mohawk Holdings Inc. P
XNYS	NMK-C	Niagara Mohawk 3.60
XNYS	NMM	Navios Maritime Partners Lp
XNYS	NMO	Nuveen Muni Market Opportunity Fund
XNYS	NMR	Nomura Holdings Inc ADR
XNYS	NMT	Nuveen Massachusetts Premium Fund
XNYS	NMT-C	Nuveen Mass Prem Inc
XNYS	NMT-D	Nuveen Massachusetts Premium In
XNYS	NMY	Nuveen Maryland Premium Fund
XNYS	NMY-C	Nuveen Maryland Premium Income
XNYS	NMY-D	Nuveen Maryland Premium Income
XNYS	NMY-E	Nuveen Maryland Premium Income
XNYS	NMY-F	Nuveen Maryland Premium Income
XNYS	NMY-G	Nuveen Maryland Premium Income
XNYS	NMY-H	Nuveen Maryland Premium Income
XNYS	NNA	Navios Maritime Acquisition Corp.
XNYS	NNA.U	Navios Maritime Acquisition Cor
XNYS	NNA.W	Navios Maritime Acquisition Corporation
XNYS	NNC	Nuveen North Carolina Premium Fund
XNYS	NNC-C	Nuveen Nc Prem Inc
XNYS	NNC-D	Nuveen North Carolina Premium
XNYS	NNC-E	Nuveen Nc Premium Income Muni
XNYS	NNC-F	Nuveen Nc Premium Income Muni
XNYS	NNC-G	Nuveen North Carolina Premium
XNYS	NNF	Nuveen Insured New York Premium Fund
XNYS	NNI	Nelnet
XNYS	NNJ	Nuveen New Jersey Premium Fund
XNYS	NNN	National Retail Properties
XNYS	NNN-D	National Retail Properties In
XNYS	NNP	Nuveen New York Performance Plus Fund
XNYS	NNY	Nuveen New York Muni Value Fund
XNYS	NOA	North American Energy Partners
XNYS	NOAH	Noah Holdings Ltd
XNYS	NOC	Northrop Grumman Corp.
XNYS	NOK	Nokia Corp.
XNYS	NOM-C	Nuveen Missouri Premium Income
XNYS	NOR	Noranda Aluminum Holding Corp.
XNYS	NOV	National-Oilwell
XNYS	NOW	Servicenow Inc.
XNYS	NP	Neenah Paper
XNYS	NPD	China Nepstar Chain Drugstore Ltd
XNYS	NPF	Nuveen Premier Muni
XNYS	NPI	Nuveen Premium Fund
XNYS	NPK	National Presto Industries
XNYS	NPM	Nuveen Premium Fund II
XNYS	NPO	Enpro Industries
XNYS	NPP	Nuveen Performance Plus Fund
XNYS	NPT	Nuveen Premium Fund IV
XNYS	NPTN	Neophotonics Corp.
XNYS	NPV	Nuveen Virginia Premium Fund
XNYS	NPV-A	Nuveen Virginia Premium Income
XNYS	NPV-C	Nuveen Virginia Premium Income
XNYS	NPV-D	Nuveen Virginia Premium Income
XNYS	NPV-E	Nuveen Virginia Premium Income
XNYS	NPX	Nuveen Insured Premium Fund II
XNYS	NPY	Nuveen Pennsylvania Premium Fund II
XNYS	NQ	Netqin Mobile Inc.
XNYS	NQC	Nuveen California Investment
XNYS	NQI	Nuveen Insured Quality Fund
XNYS	NQJ	Nuveen New Jersey Investment
XNYS	NQM	Nuveen Investment Quality Fund
XNYS	NQN	Nuveen New York Investment
XNYS	NQP	Nuveen Pennsylvania Investment
XNYS	NQS	Nuveen Quality Fund
XNYS	NQU	Nuveen Quality
XNYS	NR	Newpark Resources
XNYS	NRC	National Rural Utilities Cooperative
XNYS	NRF	Northstar Realty Finance
XNYS	NRF-A	Northstar Realty Pfd
XNYS	NRF-B	Northstar Rlty Ser B
XNYS	NRF-C	Northstar Realty Finance Corp.
XNYS	NRG	Nrg Energy
XNYS	NRGM	Inergy Midstream L.P.
XNYS	NRGY	Inergy L.P.
XNYS	NRK-C	Nuveen Insured New York Tax-Fre
XNYS	NRP	Natural Resource Partners Lp
XNYS	NRT	North European Oil Royality Trust
XNYS	NRU	National Rural Utilities Cooperative
XNYS	NS	Nustar Energy L.P.
XNYS	NSC	Norfolk Souther Corp.
XNYS	NSH	Nustar Gp Holdings Llc
XNYS	NSL	Nuveen Senior
XNYS	NSM	Nationstar Mortgage Holdngs  I
XNYS	NSP	Insperity Inc
XNYS	NSR	Neustar
XNYS	NSS	Nustar Logistics L.P.
XNYS	NTC	Nuveen Connecticut Premium Fund
XNYS	NTC-C	Nuveen Conn Prem Inc
XNYS	NTC-D	Nuveen Connecticut Premium Inc
XNYS	NTC-E	Nuveen Connecticut Premium Inc
XNYS	NTC-F	Nuveen Ct Premium Income Muni
XNYS	NTC-G	Nuveen Ct Premium Income Muni
XNYS	NTE	Nam Tai Electronics
XNYS	NTG	Tortoise MLP Fund
XNYS	NTI	Northern Tier Energy Lp
XNYS	NTL	Nortel Inversora Sa ADR
XNYS	NTT	Nippon Telegraph And Telephone Corp.
XNYS	NTX	Nuveen Texas Quality
XNYS	NTX-C	Nuveen Texas Quality Income Mu
XNYS	NTZ	Natuzzi S.P.A.
XNYS	NU	Northeast Utilities
XNYS	NUC	Nuveen California Quality
XNYS	NUE	Nucor Corp.
XNYS	NUJ-C	Nuveen New Jersey Dividend Adv
XNYS	NUM	Nuveen Michigan Quality
XNYS	NUN	Nuveen New York Quality
XNYS	NUO	Nuveen Ohio Quality
XNYS	NUS	Nu Skin Enterprises
XNYS	NUV	Nuveen Muni Value Fund
XNYS	NUW	Nuveen Muni Value Fund
XNYS	NVC	Nuveen California Quality Fund
XNYS	NVE	Nv Energy Inc
XNYS	NVG-C	Nuveen Insd Divid Ad
XNYS	NVN	Nuveen New York Quality Fund
XNYS	NVO	Novo Nordisk A/S
XNYS	NVR	Nvr
XNYS	NVS	Novartis Ag
XNYS	NVX-A	Nuveen California Dividend Adva
XNYS	NVX-C	Nuveen California Dividend Adv
XNYS	NVY-C	Nuveen Pennsylvania Dividend A
XNYS	NW-C	Natl Wstmst Ads 19C3
XNYS	NWE	Northwestern Corp.
XNYS	NWL	Newell Rubbermaid Inc.
XNYS	NWN	Northwest Natural Gas Company
XNYS	NWY	New York & Company
XNYS	NX	Quanex Building Products Corp.
XNYS	NXC	Nuveen California Tax-Free Income
XNYS	NXE-C	Nuveen Arizona Dividend Advant
XNYS	NXI-C	Nuveen Oh Div Adv Muni Fd Muni
XNYS	NXJ-A	Nuveen New Jersey Dividend Adva
XNYS	NXK-C	Nuveen New York Dividend Advant
XNYS	NXM-C	Nuveen Pennsylvania Dividend A
XNYS	NXN	Nuveen Insured New York Tax-Free
XNYS	NXP	Nuveen Tax Free Income Portfolio
XNYS	NXQ	Nuveen Tax Free Income Portfolio II
XNYS	NXR	Nuveen Tax Free Income Portfolio III
XNYS	NXY	Nexen
XNYS	NXY-B	Nexen Inc 7.35 Pfd
XNYS	NYCB	New York Community Bancorp
XNYS	NYT	New York Times Company
XNYS	NYX	NYSE Euronext
XNYS	NZF-C	Nuveen Dividend Advantage Muni
XNYS	NZH-A	Nuveen California Dividend Adva
XNYS	NZH-B	Nuveen California Dividend Adv
XNYS	NZH-C	Nuveen CA Div Advantage Muni F
XNYS	O	Realty Income Corp.
XNYS	O-E	Realty Income Pfd E
XNYS	O-F	Realty Income Corporation
XNYS	OAK	Oaktree Capital Group Llc
XNYS	OAS	Oasis Petroleum Inc.
XNYS	OB	Onebeacon Insurance Group
XNYS	OC	Owens Corning Inc
XNYS	OC.B	Owens Corning
XNYS	OCN	Ocwen Financial Corp.
XNYS	OCR	Omnicare
XNYS	OCR-A	Omnicare Cap TR 1
XNYS	OCR-B	Omnicare Cap TR II
XNYS	ODC	Oil-Dri Corporation Of America
XNYS	ODP	Office Depot
XNYS	OEH	Orient-Express Hotels
XNYS	OFC	Corporate Office Properties
XNYS	OFC-H	Corp Off Pptys Pfd H
XNYS	OFC-J	Corporate Office Pfd
XNYS	OFC-L	Corp Office Properties Trust
XNYS	OFG	Oriental Financial Group
XNYS	OFG-A	Oriental Fin Mips A
XNYS	OFG-B	Oriental Finl Pfd B
XNYS	OFG-D	Oriental Financial Group Inc.
XNYS	OGE	Oge Energy Corp.
XNYS	OHI	Omega Healthcare Investors
XNYS	OI	Owens-Illinois
XNYS	OIA	Invesco Muni Income Trust
XNYS	OIB.C	Oi Sa
XNYS	OIBR	Oi S.A. Ads
XNYS	OII	Oceaneering International
XNYS	OILT	Oiltanking Partners L.P.
XNYS	OIS	Oil States International
XNYS	OKE	Oneok
XNYS	OKS	Oneok Partners L.P.
XNYS	OLN	Olin Corp.
XNYS	OLP	One Liberty Properties
XNYS	OMC	Omnicom Group Inc.
XNYS	OME	Omega Protein Corp.
XNYS	OMG	Om Group
XNYS	OMI	Owens & Minor
XNYS	OMN	Omnova Solutions Inc.
XNYS	OMX	Officemax Inc.
XNYS	ONB	Old National Bancorp Capital
XNYS	ONE	Higher One Holdings
XNYS	OPK	Opko Health Inc
XNYS	OPY	Oppenheimer Holdings
XNYS	ORA	Ormat Technologies
XNYS	ORB	Orbital Sciences Corp.
XNYS	ORI	Old Republic International Corp.
XNYS	ORN	Orion Marine Group Inc
XNYS	OSK	Oshkosh Truck Corp.
XNYS	OWW	Orbitz Worldwide
XNYS	OXF	Oxford Resource Partners Lp
XNYS	OXM	Oxford Industries
XNYS	OXY	Occidental Petroleum Corp.
XNYS	OZM	Och-Ziff Capital Management
XNYS	P	Pandora Media Inc.
XNYS	PAA	Plains All American Pipeline L.P.
XNYS	PAC	Grupo Aeroportuario Del Pacifico
XNYS	PACD	Pacific Drilling S.A.
XNYS	PAG	Penske Automotive Group
XNYS	PAI	Pacific American Income Shares
XNYS	PAM	Pampa Energia S.A.
XNYS	PANW	Palo Alto Networks Inc.
XNYS	PAR	Par Technology Corp.
XNYS	PAY	Verifone Systems
XNYS	PB	Prosperity Bancshares
XNYS	PBA	Pembina Pipeline Cor
XNYS	PBF	Pbf Energy Inc.
XNYS	PBH	Prestige Brand Holdings
XNYS	PBI	Pitney Bowes Inc
XNYS	PBI-A	Pitney Bowes Inc.
XNYS	PBNY	Provident New York Bancorp
XNYS	PBR	Petroleo Brasileiro S.A.- Petrobras
XNYS	PBR.A	Petroleo Brasileiro S.A.- Petrobras
XNYS	PBT	Permian Basin Royalty Trust
XNYS	PBY	Pep Boys-Manny Moe & Jack
XNYS	PBYI	Puma Biotechnology
XNYS	PC	Panasonic Corp.
XNYS	PCF	Putnam High Income Bond Fund
XNYS	PCG	Pacific Gas & Electric Co.
XNYS	PCI	Pimco Dynamic Credit Income Fun
XNYS	PCK	Pimco California Muni II
XNYS	PCL	Plum Creek Timber Company
XNYS	PCM	Pimco Commercial Mortgage Securities
XNYS	PCN	Pimco Corporate
XNYS	PCP	Precision Castparts Corp.
XNYS	PCQ	Pimco California Muni
XNYS	PCS	Metropcs Communications
XNYS	PDH	Petrologistics Lp
XNYS	PDI	Pimco Dynamic Income Fund
XNYS	PDM	Piedmont Office Realty Trust
XNYS	PDS	Precision Drilling Corp.
XNYS	PDT	John Hancock Premium Dividend Fund
XNYS	PE-A	Peco Energy 3.8 Pfd
XNYS	PE-B	Peco Energy 4.3 Pfd
XNYS	PE-C	Peco Energy 4.4 Pfd
XNYS	PE-D	Peco Energy 4.68 Pfd
XNYS	PEB	Pebblebrook Hotel Trust
XNYS	PEB-A	Pebblebrook Hotel Trust Pfd Ser
XNYS	PEB-B	Pebblebrook Hotel Trust
XNYS	PEG	Public Service Enterprise Group Inc.
XNYS	PEI	Pennsylvania Real Estate Investment
XNYS	PEI-A	Penn Real Estate Invest Trust
XNYS	PEI-B	Pennsylvania Real Estate Inves
XNYS	PEO	Petroleum Resources Corp.
XNYS	PEP	Pepsico
XNYS	PER	Sandridge Permian Trust
XNYS	PES	Pioneer Energy Services Corp.
XNYS	PFD	Flaherty & Crumrine Preferred Inc.
XNYS	PFE	Pfizer
XNYS	PFG	Principal Financial Group Inc
XNYS	PFG-B	Prin Fin Grp Ser B
XNYS	PFH	Cabco TR Jcp 7.625
XNYS	PFK	Prudential Financial Inflation-Linked
XNYS	PFL	Pimco Income Strategy Fund
XNYS	PFN	Pimco Income Strategy Fund II
XNYS	PFO	Flaherty & Crumrine Preferred Fund
XNYS	PFS	Provident Financial Services
XNYS	PFX	Phoenix Companies
XNYS	PG	Procter & Gamble Company
XNYS	PGH	Pengrowth Energy Corp.
XNYS	PGI	Ptek Holdings
XNYS	PGP	Pimco Global Stocksplus & Income
XNYS	PGR	Progressive Corp.
XNYS	PH	Parker-Hannifin Corp.
XNYS	PHA	Pultegroup
XNYS	PHD	Pioneer Floating Rate Trust
XNYS	PHG	Koninklijke Philips Electronics
XNYS	PHH	Phh Corp
XNYS	PHI	Philippine Long Distance Telephone
XNYS	PHK	Pimco High
XNYS	PHM	Pultegroup
XNYS	PHR	Prudential Inflation-Linked Retail
XNYS	PHT	Pioneer High Income Trust
XNYS	PHX	Panhandle Royalty Company
XNYS	PII	Polaris Industries Inc.
XNYS	PIKE	Pike Electric
XNYS	PIM	Putnam Master Intermediate Income
XNYS	PIR	Pier 1 Imports
XNYS	PIS	Merrill Lynch Depositor
XNYS	PIY	Merrill Lynch Depositor
XNYS	PJA	Preferred Plus Trust Ser Qws 2 TR Ctf
XNYS	PJC	Piper Jaffray Companies
XNYS	PJH	Prudential Financial Inc.
XNYS	PJI	Pplus Trust
XNYS	PJL	Preferredplus TR
XNYS	PJS	Preferredplus Trust
XNYS	PKD	Parker Drilling Company
XNYS	PKE	Park Electrochemical Corp.
XNYS	PKG	Packaging Corporation Of America
XNYS	PKH	Preferred Plus Trust Ser Qws-1 7.75
XNYS	PKI	Perkinelmer
XNYS	PKK	Preferredplus Trust Series Lmg-2
XNYS	PKO	Pimco Income Opportunity Fund
XNYS	PKX	Pohang Iron & Steel Co.
XNYS	PKY	Parkway Properties
XNYS	PKY-D	Parkway Prop 8 Srs D
XNYS	PL	Protective Life Corp.
XNYS	PL-B	Plc Cap TR V
XNYS	PL-C	Protective Life Corporation
XNYS	PL-E	Protective Life Corporation 6.0
XNYS	PLD	Prologis Inc
XNYS	PLD-L	Prologis Inc
XNYS	PLD-M	Prologis Inc.6.75% Series M
XNYS	PLD-O	Prologis Inc. 7.0% Series O
XNYS	PLD-P	Prologis Inc 6.85% Series P Cu
XNYS	PLD-R	Prologis Inc 6.75% Series R Cu
XNYS	PLD-S	Prologis Inc. 6.75% Series S C
XNYS	PLL	Pall Corp.
XNYS	PLOW	Douglas Dynamics
XNYS	PLP	Protective Life Corp.
XNYS	PLT	Plantronics
XNYS	PM	Philip Morris International Inc
XNYS	PMC	Pharmerica Corp.
XNYS	PMF	Pimco Muni
XNYS	PML	Pimco Muni II
XNYS	PMM	Putnam Managed Muni Income Trust
XNYS	PMO	Putnam Muni Opportunities Trust
XNYS	PMT	Pennymac Mortgage Investment Trust
XNYS	PMX	Pimco Muni Income Fund III
XNYS	PNC	Pnc Bank
XNYS	PNC-L	Pnc Finl Pr L
XNYS	PNC-P	Pnc Financial Services Group I
XNYS	PNC-Q	The Pnc Financial Services Gro
XNYS	PNC.W	The Pnc Financial Services Group
XNYS	PNF	Pimco New York Muni
XNYS	PNG	Paa Natural Gas Storage L.P.
XNYS	PNI	Pimco New York Muni II
XNYS	PNK	Pinnacle Entertainment
XNYS	PNM	Pnm Resources Inc.
XNYS	PNR	Pentair
XNYS	PNW	Pinnacle West Capital Corp.
XNYS	PNX	Phoenix Companies
XNYS	PNY	Piedmont Natural Gas Company
XNYS	POL	Polyone Corp.
XNYS	POM	Potomac Electric Power Company
XNYS	POR	Portland General Electric Company
XNYS	POST	Post Holdings Inc. Common Stoc
XNYS	POT	Potash Corporation Of Saskatchewan Inc.
XNYS	PPG	Ppg Industries
XNYS	PPL	Ppl Corp.
XNYS	PPL-U	Ppl Corporation
XNYS	PPL-W	Ppl Corporation
XNYS	PPO	Polypore International Inc
XNYS	PPP	Primero Mining Corp
XNYS	PPR	ING Prime Rate Trust
XNYS	PPS	Post Properties
XNYS	PPS-A	Post Prop. 8.5 Pra
XNYS	PPT	Putnam Premier Income Trust
XNYS	PQ	Petroquest Energy Inc
XNYS	PRA	Pro-Assurance Corp.
XNYS	PRE	Partnerre Ltd
XNYS	PRE-C	Partnerre Ltd Pfd C
XNYS	PRE-D	Partnerre Ltd Pfd D
XNYS	PRE-E	Partnerre Ltd.
XNYS	PRGN	Paragon Shipping Inc.
XNYS	PRI	Primerica
XNYS	PRI.B	Primerica
XNYS	PRIS	Promotora De Informaciones Sa
XNYS	PRLB	Proto Labs Inc.
XNYS	PRO	Pros Holdings
XNYS	PRU	Prudential Financial Inflation Retail
XNYS	PRY	Prospect Capital Corporation
XNYS	PSA	Public Storage
XNYS	PSA-O	Public Storage Depositary Share
XNYS	PSA-P	Public Storage
XNYS	PSA-Q	Public Storage
XNYS	PSA-R	Depositary Shares Each Represe
XNYS	PSA-S	Public Storage-
XNYS	PSA-T	Public Storage
XNYS	PSA-U	Public Storage
XNYS	PSA-V	Public Storage
XNYS	PSA-W	Public Storage
XNYS	PSB	Business Parks
XNYS	PSB-R	Ps Business Parks Inc. 6.875%
XNYS	PSB-S	Ps Business Parks Inc.
XNYS	PSB-T	Ps Business Parks Inc
XNYS	PSB-U	Ps Business Parks Inc.
XNYS	PSE	Pioneer Southwest Energy Partners L.P.
XNYS	PSF	Cohen & Steers Preferred Fund
XNYS	PSO	Pearson Plc
XNYS	PSX	Phillips 66 Common Stock
XNYS	PT	Portugal Telecom Sgps S.A .
XNYS	PTGI	Primus Telecom Group
XNYS	PTP	Platinum Underwriters Holdings Ltd
XNYS	PTR	Petrochina Company Limited
XNYS	PTY	Pimco Corporate Opportunity Fund
XNYS	PUK	Prudential Public Limited Company
XNYS	PUK-A	Pru Plc Perp Sub Cap
XNYS	PUK.P	Prudential 6.75%
XNYS	PULS	Pulse Electronics Corp.
XNYS	PVA	Penn Virginia Corp.
XNYS	PVD	Administradora De Fondos De Pensiones
XNYS	PVG	Pretium Res Inc
XNYS	PVH	Phillips-Van Heusen Corp.
XNYS	PVR	Pvr Partners Lp
XNYS	PVTD	Privatebancorp Inc.
XNYS	PWE	Penn West Petroleum Ltd
XNYS	PWR	Quanta Services
XNYS	PX	Praxair
XNYS	PXD	Pioneer Natural Resources Company
XNYS	PXP	Plains Exploration & Production Company
XNYS	PYA	Pplus Trust
XNYS	PYB	Pplus Trust
XNYS	PYC	Pplus Trust
XNYS	PYG	Pplus Trust
XNYS	PYK	Pplus Trust
XNYS	PYL	Pplus Trust
XNYS	PYN	Pimco New York Muni Income Fund III
XNYS	PYS	Pplus Trust
XNYS	PYT	Pplus Trust
XNYS	PYV	Pplus Trust
XNYS	PYY	Merrill Lynch Depositor
XNYS	PZB	Merrill Lynch Depositor
XNYS	PZC	Pimco California Muni Income Fund III
XNYS	PZE	Petrobras Argentina S.A.
XNYS	PZN	Pzena Investment Management Inc
XNYS	QEP	Qep Resources
XNYS	QIHU	Qihoo 360 Technology Co. Ltd.
XNYS	QRE	Qr Energy Lp
XNYS	QTM	Quantum Corp.
XNYS	QUAD	Quad Graphics Inc
XNYS	R	Ryder System
XNYS	RAD	Rite Aid Corp.
XNYS	RAH	Ralcorp Holdings
XNYS	RAI	Reynolds American Inc
XNYS	RAS	Rait Financial Trust
XNYS	RAS-A	Rait Financial TR Pf
XNYS	RAS-B	Rait Financial TR Pf
XNYS	RAS-C	Rait Fin TR Pfd C
XNYS	RATE	Bankrate Inc.
XNYS	RAX	Rackspace Hosting Inc
XNYS	RBA	Ritchie Bros. Auctioneers Inc.
XNYS	RBC	Regal-Beloit Corp.
XNYS	RBN	Robbins & Myers
XNYS	RBS	Royal Bank Scotland Group Plc
XNYS	RBS-E	RBS Cap Fndg TR V
XNYS	RBS-F	Royal Bnk Sctlnd  F
XNYS	RBS-G	RBS Capital Trustvii
XNYS	RBS-H	Royal Bk Scot Hadssc
XNYS	RBS-I	RBS Cap Fdg  TR Vi
XNYS	RBS-L	Royal Bank Of Scotla
XNYS	RBS-M	Royal Bank Sctlnd M
XNYS	RBS-N	RBS Series N Ads Pfd
XNYS	RBS-P	Royal Bk Scotland
XNYS	RBS-Q	Royal Bank ADR
XNYS	RBS-R	Royal Bk Scotland
XNYS	RBS-S	Royal Bk Scotland
XNYS	RBS-T	Royal Bk Pfd
XNYS	RC	Grupo Radio Centro S.A. De C.V.
XNYS	RCI	Rogers Communication
XNYS	RCL	Royal Caribbean Cruises Ltd
XNYS	RCS	Rcm Strategic Global Government Fund
XNYS	RDC	Rowan Companies
XNYS	RDN	Radian Group Inc.
XNYS	RDS.A	Royal Dutch Shell Plc
XNYS	RDS.B	Royal Dutch Shell
XNYS	RDY	Dr. Reddy's Laboratories Ltd
XNYS	RE	Everest Re Group
XNYS	RE-B	Everest Re Cap TR II
XNYS	REG	Regency Centers Corp.
XNYS	REG-F	Regency Centers Corporation
XNYS	REG-G	Regency Centers Corporation Pfd
XNYS	REN	Resolute Energy Corp.
XNYS	REN.W	Resolute Energy Corp
XNYS	RENN	Renren Inc.
XNYS	RES	Rpc
XNYS	RESI	Altisource Residential Corporat
XNYS	REV	Revlon
XNYS	REX	Rex Stores Corp.
XNYS	RF	Regions Financing TR I
XNYS	RF-A	Regions Financial Corporation
XNYS	RFI	Cohen & Steers Total Return Realty Fund
XNYS	RFP	Resolute Forest Products Inc
XNYS	RGA	Reinsurance Group Of America Inc.
XNYS	RGC	Regal Entertainment Group
XNYS	RGP	Ross Group Plc
XNYS	RGR	Sturm Ruger & Company
XNYS	RGS	Regis Corp.
XNYS	RH	Restoration Hardware Holdings
XNYS	RHI	Robert Half International Inc.
XNYS	RHP	Gaylord Entertainment Company
XNYS	RHT	Red Hat
XNYS	RIG	Transocean Inc.
XNYS	RIO	Rio Tinto Plc
XNYS	RIOM	Rio Alta Mng Ltd
XNYS	RIT	Lmp Real Estate
XNYS	RJD	Raymond James Financial Inc.
XNYS	RJF	Raymond James Financial
XNYS	RKT	Rock-Tenn Company
XNYS	RKUS	Ruckus Wireless Inc.
XNYS	RL	Ralph Lauren Corp.
XNYS	RLD	Reald Inc
XNYS	RLGY	Realogy Holdings Corp.
XNYS	RLH	Westcoast Hospitality Corp.
XNYS	RLH-A	Red Lion Htls Cap TR
XNYS	RLI	Rli Corp.
XNYS	RLJ	Rlj Lodging Trust
XNYS	RM	Regional Managment Corp
XNYS	RMD	Resmed Inc.
XNYS	RMT	Royce Micro-Cap Trust
XNYS	RNDY	Roundy's Inc. Common Stock
XNYS	RNE	Morgan Stanley East. Euro
XNYS	RNF	Rentech Nitrogen Partners L.P
XNYS	RNO	Rhino Resource Partners Lp
XNYS	RNP	Cohen & Steers REIT And Preferred
XNYS	RNR	Renaissancere Holdings Ltd
XNYS	RNR-C	Renaissancere 6.08 C
XNYS	RNR-D	Rena Hld 6.6% Pfd D
XNYS	ROC	Rockwood Holdings
XNYS	ROG	Rogers Corp.
XNYS	ROK	Rockwell Automation Inc
XNYS	ROL	Rollins
XNYS	ROP	Roper Industries
XNYS	ROYT	Pacific Coast Oil Trust
XNYS	RPAI	Retail Properties Of America
XNYS	RPM	Rpm
XNYS	RPT	Ramco-Gershenson Properties Trust
XNYS	RPT-D	Ramco-Gershenson Properties Tru
