Market	Symbol	Description
XTSE	WN.PR.E	George Weston Ltd. 4.75% Prf. Series V
XTSE	WPK	Winpak Ltd
XTSE	WPT	Westport Innovations Inc.
XTSE	WPX	Western Potash Corp
XTSE	WRG	Western Energy Services Corp
XTSE	WRN	Western Copper And Gold Corp
XTSE	WRX	Wireless Matrix J
XTSE	WS	Wildcat Silver Corporation
XTSE	WTE	Westshore Terminals Inv Corp
XTSE	WTG	White Tiger Gold Ltd.
XTSE	WXM	XTF Morningstar CAD Momentum Idx ETF
XTSE	WXM.A	F A Morningstar Cda Momentum Id
XTSE	WZL	Wenzel Downhole
XTSE	X	Tmx Group Inc. / Groupe Tmx Inc.
XTSE	XAL	Ishares Alternatives Comp. Port. Fund
XTSE	XBB	Ishares Dex Universe Bond Index Fund
XTSE	XBC	Xebec Adsorption Inc.
XTSE	XBM	Ishares Sp TSX Global Base Metals Idx Fd
XTSE	XBZ	Ishares MSCI Brazil Index Fund
XTSE	XCB	Ishares Dex All Corp Bond Idx Fund
XTSE	XCG	Ishares DOW Cda Select Gwth Index Fd
XTSE	XCH	Ishares China Index Fund
XTSE	XCR	Ishares Conservative Core Port. Fund
XTSE	XCS	Ishares Sp TSX Smallcap Index Fund
XTSE	XCV	Ishares DOW Cda Select Value Index Fd
XTSE	XDC	Xtreme Drilling And Coil Services Corp
XTSE	XDV	Ishares DOW Cda Select Div Fd
XTSE	XEB	Ishares JP Morgan USD Emkt Bond Idx Fd
XTSE	XEG	Ishares Sp TSX Capped Energy Index Fd
XTSE	XEI	Ishares Sp TSX Equity Income Idx Fd
XTSE	XEM	Ishares MSCI Emerging Mkts Idx Fd
XTSE	XEN	Ishares Jantzi Social Index Fund
XTSE	XFN	Ishares Sp TSX Capped Fin Index Fd
XTSE	XFR	Ishares Dex Float Rate Note Idx Fd
XTSE	XGB	Ishares Dex All Govt Bond Idx Fd
XTSE	XGC	Ishares Global Comp. Port. Fund
XTSE	XGD	Ishares Sp TSX Global Gold Index Fund
XTSE	XGR	Ishares Growth Core Port. Fund
XTSE	XHB	Ishares Dex Hybrid Bond Index Fund
XTSE	XHC	Ishares Sp Global Healthcare Idx Fd
XTSE	XHD	Ishares US High Div Equity Index Fund
XTSE	XHG	Star Hedge Managers Corp II
XTSE	XHM.A	Star Hedge Managers Corp. Cl.A
XTSE	XHY	Ishares US High Yield Bond Index Fund
XTSE	XIC	Ishares Capped Comp Index Fund
XTSE	XID	Ishares Sp Cnx Nifty India Index Fund
XTSE	XIG	Ishares US Ig Corporate Bond Index Fund
XTSE	XIN	Ishares MSCI EAFE Idx Fd CAD Hedged
XTSE	XIT	Ishares Sp TSX Capped It Index Fd
XTSE	XIU	Ishares Sp TSX 60 Index Fund
XTSE	XLA	Ishares Sp Latin America 40 Index Fund
XTSE	XLB	Ishares Dex Long Term Bond Idx Fd
XTSE	XMA	Ishares Sp TSX Capped Materials Index Fd
XTSE	XMC	Xceed Mortgage Corp
XTSE	XMD	Ishares Sp TSX Completion Index Fund
XTSE	XMF.A	M Split Corp Capital Shares
XTSE	XMF.PR.B	M Split Corp. Class I Pref Shares
XTSE	XMF.PR.C	M Split Corp. Class II Pref Shares
XTSE	XMI	Ishares MSCI EAFE Min Vol Idx
XTSE	XMM	Ishares MSCI Emerging Mkts Min
XTSE	XMU	Ishares MSCI USA Min Vol Idx
XTSE	XMV	Ishares MSCI CAD Min Vol Idx
XTSE	XMW	Ishares MSCI All Country Wld Mi
XTSE	XPF	Ishares Na Preferred Stock Idx Fd
XTSE	XQQ	Ishares Nasdaq 100 Index Fd CAD ETF
XTSE	XRB	Ishares Dex Real Return Bond Idx Fd
XTSE	XRC	Exeter Resource Corporation
XTSE	XRE	Ishares Sp TSX Capped REIT Index Fd
XTSE	XRG	Xinergy Ltd.
XTSE	XSB	Ishares Dex Short Term Bond Idx Fund
XTSE	XSH	Ishares Dex ST Corp Maple Fund
XTSE	XSP	Ishares Sp 500 Idx Fd CAD Hedged
XTSE	XSR	Canadian Satellite Radio Holdings Inc Sv
XTSE	XST	Ishares Sp TSX Capped Cons Stpl Idx Fd
XTSE	XSU	Ishares Russell 2000 Idx Fd CAD Hedged
XTSE	XTC	Exco Tech
XTSE	XTD	Tdb Split Corp. Class A Shares
XTSE	XTD.PR.A	Tdb Split Corp. Priority Equity Sha
XTSE	XTG	Xtra Gold Resources Corp
XTSE	XTR	Ishares Diversified Monthly Income Fund
XTSE	XUT	Ishares Sp TSX Capped Utilities Idx Fd
XTSE	XVX	Ishares Sp TSX Venture Index Fund
XTSE	XWD	Ishares MSCI World Index Fund
XTSE	XYM	Star Portfolio Corp.
XTSE	Y	Yellow Media Limited
XTSE	Y.WT	Yellow Media Limited Wts
XTSE	YCM	Commerce Split Corp Capital Shares
XTSE	YCM.PR.A	Commerce Split Corp Class I Pref Shares
XTSE	YCM.PR.B	Commerce Split Corp Class II Pref Shares
XTSE	YM	Ym Biosciences Inc
XTSE	YMI	Yellowhead Mining Inc.
XTSE	YOU.UN	Yield Advantage Income Trust
XTSE	YP.UN	Yieldplus Income Fund
XTSE	YPG.DB	Ypg Financing Inc 8 Pct Debs
XTSE	YRB.A	Yorbeau Res A J
XTSE	YRI	Yamana Gold Inc
XTSE	ZAG	Bmo Aggregate Bond Index ETF
XTSE	ZAR	Zargon Oil And Gas Ltd.
XTSE	ZAR.DB	Zargon Oil And Gas Ltd 6.00 Pct Debs
XTSE	ZAZ	Zazu Metals Corporation Common Shrs
XTSE	ZCA	Bmo Agriculture Commodities Index ETF
XTSE	ZCB	Bmo Base Metals Commodities Index ETF
XTSE	ZCE	Bmo Energy Commodities Index ETF
XTSE	ZCH	Bmo China Equity Hedged To CAD Index ETF
XTSE	ZCL	Zcl Composites
XTSE	ZCM	Bmo Mid Corporate Bond Index ETF
XTSE	ZCN	Bmo DOW Jones Cda Titans 60 Index ETF
XTSE	ZCP	Bmo Precious Metals Comm Idx ETF
XTSE	ZCS	Bmo Short Corp Bond Index ETF
XTSE	ZDJ	Bmo DJIA Hedged To CAD Index ETF
XTSE	ZDM	Bmo Intl Equity Hedged To CAD Index ETF
XTSE	ZDV	Bmo Canadian Dividend ETF
XTSE	ZEB	Bmo Sp TSX Equal Weight Banks Index ETF
XTSE	ZEF	Bmo Emg Mkt Bond Hdgd To CAD Idx ETF
XTSE	ZEM	Bmo Emerging Markets Equity Index ETF
XTSE	ZEO	Bmo Sp TSX Eql Weight Oil Gas Index ETF
XTSE	ZFL	Bmo Long Fed Bond Index ETF
XTSE	ZFM	Bmo Mid Federal Bond Index ETF
XTSE	ZFS	Bmo Short Federal Bond Index ETF
XTSE	ZGD	Bmo Sp TSX Eql Weight Glbl Gold
XTSE	ZGI	Bmo Global Infrastructure Index ETF
XTSE	ZHY	Bmo High Yld US Corp Bnd Hdg CAD Idx ETF
XTSE	ZID	Bmo India Equity Hedged To CAD Index ETF
XTSE	ZIN	Bmo Sp TSX Equal Weight Indstrl
XTSE	ZJG	Bmo Junior Gold Index ETF
XTSE	ZJN	Bmo Junior Gas Index ETF
XTSE	ZJO	Bmo Junior Oil Index ETF
XTSE	ZLB	Bmo Low Volatility CAD Equity ETF
XTSE	ZLC	Bmo Long Corporate Bond Index ETF
XTSE	ZMI	Bmo Monthly Income ETF
XTSE	ZMT	Bmo Sptsx Eql Wgt Glb Metal Hed CAD ETF
XTSE	ZNC	Zincore Metals Inc.
XTSE	ZPR	Bmo Sp TSX Laddered Pref Share
XTSE	ZPS	Bmo Short Provincial Bond Index ETF
XTSE	ZQQ	Bmo Nasdaq 100 Hedged To CAD Index ETF
XTSE	ZRE	Bmo Equal Weight Reits Index ETF
XTSE	ZRR	Bmo Real Return Bond Index ETF
XTSE	ZSP	Bmo Sp 500 Index ETF
XTSE	ZSP.U	Bmo Sp 500 Index ETF USD
XTSE	ZUB	Bmo Eql Wgt US Bank Hdgd To CAD Idx ETF
XTSE	ZUE	Bmo US Equity Hedged To CAD Index ETF
XTSE	ZUH	Bmo Eql Wgt US Hcare Hdgd To CAD Idx ETF
XTSE	ZUT	Bmo Equal Weight Utilities Index ETF
XTSE	ZWA	Bmo Covered Call DJIA CAD ETF
XTSE	ZWB	Bmo Covered Call Canadian Banks ETF
XTSE	ZWU	Bmo Covered Call Utilities ETF
XTSE	ZXA	Bmo 2013 Corp Bond Target Mat ETF
XTSE	ZXB	Bmo 2015 Corp Bond Target Mat ETF
XTSE	ZXC	Bmo 2020 Corp Bond Target Mat ETF
XTSE	ZXD	Bmo 2025 Corp Bd Tgt Mat ETF
