Market	Symbol	Description
XNYS	RFI	Cohen & Steers Total Return Realty Fund
XNAS	RFIL	Rf Industries
XNAS	RFMD	Rf Micro Devices
XNYS	RFP	Resolute Forest Products Inc
XTSE	RFP	Resolute Forest Products Inc
XNYS	RGA	Reinsurance Group Of America Inc.
XNYS	RGC	Regal Entertainment Group
XNAS	RGCO	Rgc Resources Inc.
XNAS	RGDX	Response Genetics
XNAS	RGEN	Repligen Corp.
XTSE	RGL	Royal Gold J
XNAS	RGLD	Royal Gold
XNAS	RGLS	Regulus Therapeutics Inc.
XNYS	RGP	Ross Group Plc
XNYS	RGR	Sturm Ruger & Company
XNYS	RGS	Regis Corp.
XTSE	RGT	Rockgate Capital Corp
XNYS	RH	Restoration Hardware Holdings
XNYS	RHI	Robert Half International Inc.
XNYS	RHP	Gaylord Entertainment Company
XNYS	RHT	Red Hat
XTSE	RI	Reliance Resources Limited
XTSE	RIB.UN	Ridgewood CAD Invest Grade Bond Fund
XTSE	RIC	Richmont Mines
XNAS	RICK	Rick's Cabaret International
XNYS	RIG	Transocean Inc.
XNAS	RIGL	Rigel Pharmaceuticals
XTSE	RIH.UN	Roi Canadian High Income Mtg Fund
XTSE	RIL.UN	Roi Canadian Mortgage Income Fun
XTSE	RIM	Research In Motion Limited
XNAS	RIMG	Rimage Corp.
XNAS	RIMM	Research In Motion Limited
XTSE	RIN	Resinco Capital Partners Inc.
XNYS	RIO	Rio Tinto Plc
XTSE	RIO	Rio Alto Mining Limited
XNYS	RIOM	Rio Alta Mng Ltd
XTSE	RIR.UN	Roi Canadian Real Estate Fund
XNYS	RIT	Lmp Real Estate
XTSE	RIT.UN	First Assetreit Income Fund
XNAS	RITT	Rit Technologies Ltd
XTSE	RIU.UN	Canadian REIT Income Fund
XNAS	RIVR	River Valley Bancorp.
XNYS	RJD	Raymond James Financial Inc.
XNAS	RJET	Republic Airways Holdings
XNYS	RJF	Raymond James Financial
XTSE	RKN	Redknee Solutions Inc.
XNYS	RKT	Rock-Tenn Company
XNYS	RKUS	Ruckus Wireless Inc.
XNYS	RL	Ralph Lauren Corp.
XTSE	RLC	Regal Lifestyle Communities Inc
XNYS	RLD	Reald Inc
XNYS	RLGY	Realogy Holdings Corp.
XNYS	RLH	Westcoast Hospitality Corp.
XNYS	RLH-A	Red Lion Htls Cap TR
XNYS	RLI	Rli Corp.
XNYS	RLJ	Rlj Lodging Trust
XNAS	RLJE	Rlj Entertainment Inc.
XNAS	RLOC	Reachlocal
XNAS	RLOG	Rand Logistics
XNYS	RM	Regional Managment Corp
XNAS	RMBS	Rambus
XNAS	RMCF	Rocky Mountain Chocolate Factory
XNYS	RMD	Resmed Inc.
XTSE	RME	Rocky Mountain Dealerships Inc.
XNAS	RMKR	Rainmaker Systems
XTSE	RMM.DB.B	Retrocom Mid Mkt REIT 5.45 Pct Debs
XTSE	RMM.UN	Retrocom Mid-Market Rl Est In Trust
XTSE	RMP	Rmp Energy Inc
XNYS	RMT	Royce Micro-Cap Trust
XNAS	RMTI	Rockwell Medical Technologies
XTSE	RMX	Rubicon Minerals Corp.
XTSE	RN	Rio Novo Gold Inc
XTSE	RN.WT	Rio Novo Gold Inc Warrants
XNYS	RNDY	Roundy's Inc. Common Stock
XNYS	RNE	Morgan Stanley East. Euro
XNAS	RNET	Rignet
XNYS	RNF	Rentech Nitrogen Partners L.P
XNAS	RNIN	Wireless Ronin Technologies
XTSE	RNK	Rainmaker Entertainment Inc.
XNYS	RNO	Rhino Resource Partners Lp
XNYS	RNP	Cohen & Steers REIT And Preferred
XNYS	RNR	Renaissancere Holdings Ltd
XNYS	RNR-C	Renaissancere 6.08 C
XNYS	RNR-D	Rena Hld 6.6% Pfd D
XNAS	RNST	Renasant Corp.
XNAS	RNWK	Realnetworks
XTSE	RNX	Royal Nickel Corporation
XNYS	ROC	Rockwood Holdings
XNAS	ROCK	Gibraltar Industries
XNAS	ROCM	Rochester Medical Corp.
XNYS	ROG	Rogers Corp.
XNAS	ROIA	Radio One
XNAS	ROIAK	Radio One
XNAS	ROIC	Retail Opportunity Investments
XNAS	ROICU	Retail Opportunity Investments
XNAS	ROICW	Retail Opportunity Investments
XNAS	ROIQ	Roi Acquisition Corp.
XNAS	ROIQU	Roi Acquisition Corp.
XNAS	ROIQW	Roi Acquisition Corp.
XNYS	ROK	Rockwell Automation Inc
XNYS	ROL	Rollins
XNAS	ROLL	RBC Bearings Inc.
XNAS	ROMA	Roma Financial Corp.
XTSE	RON	Rona Inc.
XTSE	RON.PR.A	Rona Inc Class A Preferred
XNYS	ROP	Roper Industries
XNAS	ROSE	Rosetta Resources Inc.
XNAS	ROSG	Rosetta Genomics Ltd
XNAS	ROST	Ross Stores
XNAS	ROVI	Rovi Corp.
XNAS	ROYL	Royale Energy
XNYS	ROYT	Pacific Coast Oil Trust
XNAS	RP	Realpage
XNYS	RPAI	Retail Properties Of America
XTSE	RPG	Ram Power Corp.
XTSE	RPG.WT	Ram Power Corp Wts
XTSE	RPI.UN	Richards Packaging Income Fund
XNYS	RPM	Rpm
XNAS	RPRX	Repros Therapeutics Inc.
XNAS	RPRXW	Repros Therapeutics Inc.
XNAS	RPRXZ	Repros Therapeutics Inc.
XNYS	RPT	Ramco-Gershenson Properties Trust
XNYS	RPT-D	Ramco-Gershenson Properties Tru
XNAS	RPTP	Raptor Pharmaceutical
XNAS	RPXC	Rpx Corporation
XTSE	RQA	RBC Target 2013 Corp Bond Index ETF
XTSE	RQB	RBC Target 2014 Corp Bond Index ETF
XTSE	RQC	RBC Target 2015 Corp Bond Index ETF
XTSE	RQD	RBC Target 2016 Corp Bond Index ETF
XTSE	RQE	RBC Target 2017 Corp Bond Index ETF
XTSE	RQF	RBC Target 2018 Corp Bond ETF
XTSE	RQG	RBC Target 2019 Corp Bond ETF
XTSE	RQH	RBC Target 2020 Corp Bond ETF
XNYS	RQI	Cohen & Steers Quality Income Realty Fund Inc
XTSE	RQI	RBC Target 2021 Corp Bond Inde
XTSE	RR	Rainy River Resources Ltd
XTSE	RRB.UN	Connor Clark & Lunn Real Ret. Income Fd
XNYS	RRC	Range Resources Corp.
XNAS	RRD	R.R. Donnelley & Sons Company
XTSE	RRF.UN	Raven Rock Strategic Income Fund
XNAS	RRGB	Red Robin Gourmet Burgers
XNYS	RRMS	Rose Rock Midstream L.P.
XNAS	RRST	Rrsat Global Communications Network Ltd
XNYS	RRTS	Roadrunner Transportation Systems Inc
XNYS	RS	Reliance Steel & Aluminum Company
XTSE	RSC	Strateco Resources Inc.
XNYS	RSE	Rouse Properties Inc. Common S
XNYS	RSG	Republic Services
XNYS	RSH	Radioshack Corp.
XTSE	RSI	Rogers Sugar Inc
XTSE	RSI.DB.C	Rogers Sugar Inc. 5.70 Debs
XTSE	RSI.DB.D	Rogers Sugar 5.75 Pct Conv Debs
XNYS	RSO	Resource Capital
XNYS	RSO-A	Resource Capital Corp.
XNYS	RSO-B	Resource Capital Corp.8.25% Se
XNAS	RSOL	Real Goods Solar
XNYS	RST	Rosetta Stone
XNAS	RSTI	Rofin-Sinar Technologies
XNAS	RSYS	Radisys Corp.
XNYS	RT	Ruby Tuesday
XTSE	RTCM	TSX Income Trust Index
XNAS	RTEC	Rudolph Technologies
XTSE	RTG	Ratel Group Limited Com
XNYS	RTI	Rti International Metals
XNAS	RTIX	Rti Biologics
XTSE	RTK	Artek Exploration Ltd
XNAS	RTLX	Retalix Ltd
XNYS	RTN	Raytheon Company
XTSE	RTRE	TSX REIT Capped Index
XTSE	RTU.UN	Cdn Resources Un
XNAS	RUE	Rue21
XNYS	RUK	Reed Elsevier Plc
XTSE	RUS	Russel Metals
XTSE	RUS.DB	Russel Metals Inc 7.75% Conv Debs
XNAS	RUSHA	Rush Enterprises
XNAS	RUSHB	Rush Enterprises
XTSE	RUT	Rutter Inc.
XNAS	RUTH	Ruth's Hospitality Group
XTSE	RV	Revolution Resources Corp.
XNAS	RVBD	Riverbed Technology
XTSE	RVD	Rio Verde Minerals Develop Corp
XNAS	RVLT	Nexxus Lighting
XTSE	RVM	Revett Minerals Inc.
XNAS	RVSB	Riverview Bancorp Inc
XNYS	RVT	Royce Value Trust
XTSE	RVX	Resverlogix Corp.
XNYS	RWT	Redwood Trust
XTSE	RXM	Rockex Mining Corporation
XNYS	RXN	Rexnord Corporation
XNYS	RY	Royal Bank Of Canada
XTSE	RY	Royal Bank Of Canada
XTSE	RY.PR.A	Royal Bank Of Canada Prf Series Aa
XTSE	RY.PR.B	RBC Non-Cum First Preferred Series Ab
XTSE	RY.PR.C	Royal Bank Of Can. First Pref. Series AC
XTSE	RY.PR.D	RBC First Pref Shares Series Ad
XTSE	RY.PR.E	RBC Non-Cum First Pr Shs. Series Ae
XTSE	RY.PR.F	RBC Non-Cum First Pref Series Af
XTSE	RY.PR.G	RBC Non-Cum First Pr Series Ag
XTSE	RY.PR.H	Royal Bank First Pref Shares Series Ah
XTSE	RY.PR.I	Royal Bank Pref Series Aj
XTSE	RY.PR.L	RBC Non Com 5-Year Srs Al
XTSE	RY.PR.N	RBC First Pref Shares Series An
XTSE	RY.PR.P	RBC First Preffered Series Ap
XTSE	RY.PR.R	RBC First Prf Shares Series Ar
XTSE	RY.PR.T	RBC First Pref. Series At
XTSE	RY.PR.W	RBC 4.90% Ser. W
XTSE	RY.PR.X	RBC First Pref. Sh. Series Av
XTSE	RY.PR.Y	RBC First Pref Sh. Series Ax
XNAS	RYAAY	Ryanair Holdings Plc
XNYS	RYL	Ryland Group
XTSE	RYL	Royal Host Inc
XTSE	RYL.DB.B	Royal Host Inc. 6.00 Debs
XTSE	RYL.DB.C	Royal Host Inc. 6.25 Debs
XTSE	RYL.DB.D	Royal Host Inc. 5.90 Debs
XNYS	RYN	Rayonier Inc. REIT
XNYS	RZA	Reinsurance Group Of America I
XNYS	S	Sprint Nextel Corp.
XTSE	S	Sherritt Intl Rv
XNYS	SA	Seabridge Gold
XNAS	SAAS	Incontact
XNAS	SABA	Saba Software
XTSE	SAC	South American Silver Corp.
XNAS	SAFM	Sanderson Farms
XNAS	SAFT	Safety Insurance Group
XNYS	SAH	Sonic Automotive
XNYS	SAI	Saic Inc
XNAS	SAIA	Saia
XNAS	SAL	Salisbury Bancorp
XNAS	SALM	Salem Communications Corp.
XNYS	SAM	Boston Beer Company
XTSE	SAM	Starcore International Mines Ltd.
XNYS	SAN	Banco Santander
XNYS	SAN-A	Banco Santander S.A. 6.80% Non
XNYS	SAN-B	Santander Finance Preferred Sa
XNYS	SAN-C	Banco Santander S.A. 6.50% Non
XNYS	SAN-E	Banco Santander S.A. Santander
XNYS	SAN-F	Banco Santander S.A. Santander
XNYS	SAN-I	Banco Santander Central Hispano
XNAS	SANM	Sanmina-Sci Corp.
XNAS	SANW	S&W Seed Company
XNAS	SANWW	S&W Seed Company
XNAS	SANWZ	S&W Seed Company
XNYS	SAP	Sap Ag
XTSE	SAP	Saputo Inc.
XNAS	SAPE	Sapient Corp.
XNYS	SAR	Saratoga Investment Corp
XTSE	SAS	St. Andrew Goldfields Ltd.
XNAS	SASR	Sandy Spring Bancorp
XNAS	SATS	Echostar Corp.
XTSE	SAU	ST Augustine Gold And Copper Ltd
XNAS	SAVE	Spirit Airlines Inc.
XNYS	SB	Safe Bulkers Inc
XNAS	SBAC	SBA Communications Corp.
XTSE	SBB	Sabina Gold And Silver Corp
XNAS	SBBX	Sussex Bancorp
XTSE	SBC	Brompton Split Banc Corp. Cl A
XTSE	SBC.PR.A	Brompton Split Banc Corp. Preferred
XNAS	SBCF	Seacoast Banking Corporation Of Florida
XNAS	SBGI	Sinclair Broadcast Group
XNYS	SBH	Sally Beauty Holdings
XTSE	SBI	Serabi Mining Plc Ord
XNAS	SBLK	Star Bulk Carriers
XTSE	SBN	S Split Corp. Cl.A
XTSE	SBN.PR.A	S Split Corp. Pref A
XNAS	SBNY	Signature Bank
XNAS	SBNYW	Signature Bank
XNYS	SBR	Sabine Royalty Trust
XTSE	SBR	Silver Bear Resources Inc.
XNAS	SBRA	Sabra Healthcare REIT
XNYS	SBS	Companhia De Saneamento Basico Do Estado De Sao
XNAS	SBSA	Spanish Broadcasting System
XNAS	SBSI	Southside Bancshares
XTSE	SBT.U	Silver Bullion Trust Units USD
XTSE	SBT.UN	Silver Bullion Trust Units
XNAS	SBUX	Starbucks Corp.
XNYS	SBW	Western Asset Worldwide Income Fund Inc.
XNYS	SBX	Seabright Holdings
XNYS	SBY	Silver Bay Realty Trust Corp.
XTSE	SC	Shoppers Drug Mart Corporation
XNAS	SCBT	Scbt Financial Corp.
XTSE	SCC	Sears Canada Inc
XNYS	SCCO	Southern Peru Copper Corp.
XNYS	SCD	Lmp Capital And Income Fund Inc.
XNYS	SCE-F	Sce Trust I
XNYS	SCG	Scana Corp.
XNAS	SCGQ	Scg Finl Acquisition
XNYS	SCH-B	Schwab Charles Corporation Depo
XNAS	SCHL	Scholastic Corp.
XNAS	SCHN	Schnitzer Steel Industries
XNAS	SCHS	School Specialty
XNYS	SCHW	The Charles Schwab Corp.
XNYS	SCI	Service Corporation International
XTSE	SCI.UN	Sciti Rocs Trust
XNYS	SCL	Stepan Company
XTSE	SCL.A	Shawcor Ltd. Cl.A Sv
XTSE	SCL.B	Shawcor Ltd. Cl.B Mv
XNYS	SCL.P	Spepan 5.5 Cvpr
XNAS	SCLN	Sciclone Pharmaceuticals
XNYS	SCM	Stellus Capital Investment Cor
XNAS	SCMFO	Southern Community Financial Corp.
XNAS	SCMP	Sucampo Pharmaceuticals
XNAS	SCMR	Sycamore Networks
XNAS	SCOK	Sinocoking Coal And Coke Chemical Industries In
XNAS	SCON	Superconductor Technologies Inc.
XNAS	SCOR	Comscore
XTSE	SCP	Sprott Resourcecorp
XNYS	SCR	Simcere Pharmaceutical Group
XNYS	SCS	Steelcase Inc.
XTSE	SCS	Second Wave Petroleum Inc
XNAS	SCSC	Scansource
XNAS	SCSS	Select Comfort Corp.
XNAS	SCTY	Solarcity Corporation
XNYS	SCU	Scana Corp.
XTSE	SCU	The Second Cup Ltd.
XNAS	SCVL	Shoe Carnival
XNYS	SCX	L.S. Starrett Company
XNYS	SD	Sandridge Energy Inc.
XNAS	SDBT	Soundbite Communications
XTSE	SDI	Spectral Diagnos
XNAS	SDIX	Strategic Diagnostics Inc.
XNYS	SDLP	Seadrill Partners Llc
XNYS	SDR	Sandridge Mississippian Trust
XNYS	SDRL	Seadrill Limited
XNYS	SDT	Sandridge Mississippian Trust I
XTSE	SDY	Strad Energy Services Ltd
XNYS	SE	Spectra Energy Corp
XTSE	SEA	Seabridge Gold Inc.
XNAS	SEAC	Seachange International
XTSE	SEC	Senvest Capital
XNYS	SEE	Sealed Air Corp.
XNAS	SEED	Origin Agritech Limited
XNYS	SEH	Spartech Corp.
XNAS	SEIC	Sei Investments Company
XNYS	SEM	Select Medical Holdings Corp.
XNYS	SEM.W	Select Medical Holdings Warrent
XNYS	SEMG	Semgroup Corp.
XNAS	SENEA	Seneca Foods
XNAS	SENEB	Seneca Foods
XNYS	SEP	Spectra Energy Partners Lp
XTSE	SEQ	Shoreline Energy Corp
XTSE	SEQ.DB	Shoreline Energy Corp 9.25 Pct Debs
XTSE	SES	Secure Energy Services Inc.
XNAS	SEV	Sevcon Inc
XNYS	SF	Stifel Financial Corp.
XNYS	SFB	Stifel Financial Corp.6.70% Se
XNAS	SFBC	Sound Financial Inc
XNYS	SFD	Smithfield Foods
XNYS	SFE	Safeguard Scientifics
XNYS	SFG	Stancorp Financial Group
XNYS	SFI	Istar Financial Inc.
XNYS	SFI-D	Istar Fin Pr D
XNYS	SFI-E	Istar Finl Inc Pfd E
XNYS	SFI-F	Istar Finl Inc Pfd F
XNYS	SFI-G	Istar Finl Inc
XNYS	SFI-I	Istar Fincl Inc Pfd
XTSE	SFI.UN	Sprott Strategic Fixed Income Fund
XNYS	SFL	Ship Finance International
XNAS	SFLY	Shutterfly
XNYS	SFN	Stifel Financial Corp.
XNAS	SFNC	Simmons First National Corp.
XNAS	SFST	Southern First Bancshares
XNYS	SFUN	Soufun Holdings
XNYS	SFY	Swift Energy Company
XNAS	SGC	Superior Uniform Group
XNAS	SGEN	Seattle Genetics
XNYS	SGF	Singapore Fund
XTSE	SGF	Shore Gold Inc.
XNAS	SGI	Silicon Graphics International Corp
XNYS	SGK	Schawk
XNYS	SGL	Strategic Global
XNAS	SGMA	Sigmatron International
XNAS	SGMO	Sangamo Biosciences
XNAS	SGMS	Scientific Games Corp
XNAS	SGNT	Sagent Pharmaceuticals Inc.
XNAS	SGOC	Sgoco Group Ltd
XTSE	SGQ	Southgobi Resources Ltd
XTSE	SGR	San Gold Corp
XNAS	SGRP	Spar Group
XNYS	SGU	Star Gas Partners L.P.
XNYS	SGY	Stone Energy Corp.
XTSE	SGY	Surge Energy Inc
XNAS	SGYP	Synergy Pharmaceuticals Inc.
XNAS	SGYPU	Synergy Pharmaceuticals Inc.
XNAS	SGYPW	Synergy Pharmaceuticals Inc.
XNYS	SGZ	Selective Insurance Group
XNYS	SHAW	Shaw Group Inc.
XNAS	SHBI	Shore Bancshares Inc
XNAS	SHEN	Shenandoah Telecommunications Co
XNAS	SHFL	Shuffle Master
XNYS	SHG	Shinhan Financial Group Co Ltd
XNYS	SHI	Sinopec Shangai Petrochemical Company Ltd
XNAS	SHIP	Seanergy Maritime Holdings Corp
XNAS	SHLD	Sears Holdings Corp.
XNAS	SHLM	A. Schulman
XNAS	SHLO	Shiloh Industries
XNYS	SHO	Sunstone Hotel Investors
XNYS	SHO-A	Sunstone Hotel Pfd A
XNYS	SHO-D	Sunstone Hotel Investors Inc.
XNAS	SHOO	Steven Madden
XNAS	SHOR	Shoretel
XNAS	SHOS	Sears Hometown And Outlet Store
XNYS	SHP	Shangpharma Corp.
XNAS	SHPG	Shire Plc American Depositary Shares
XTSE	SHR	Sure Energy Inc.
XNYS	SHS	Sauer-Danfoss Inc.
XTSE	SHS	Sophiris Bio Inc
XNYS	SHW	Sherwin-Williams Company
XNYS	SI	Siemens Ag
XTSE	SIA.U	Skylon International Advantage TR
XTSE	SIA.UN	Skylon International Advantage TR
XNAS	SIAL	Sigma-Aldrich Corp.
XNAS	SIBC	State Investors Bancorp Inc.
XNYS	SID	National Steel Corp.
XNAS	SIEB	Siebert Financial
XTSE	SIF.UN	Strategic Income Allocation Fund Units
XNAS	SIFI	Si Financial Group
XNAS	SIFY	Sify Technologies Limited
XNYS	SIG	Signet Jewelers Limited
XNAS	SIGA	Siga Technologies Inc.
XNAS	SIGI	Selective Insurance Group
XNAS	SIGM	Sigma Designs
XTSE	SII	Sprott Inc.
XTSE	SIL	Sprott Resource Lending Corp
XNAS	SILC	Silicom Ltd
XTSE	SIM	Sirocco Mining Inc
XNAS	SIMG	Silicon Image
XNAS	SIMO	Silicon Motion Technology Corp.
XTSE	SIN.UN	Sciti Trust
XNAS	SINA	Sina Corp.
XNAS	SINO	Sino-Global Shipping America
XNYS	SIR	Select Income REIT Common Share
XNAS	SIRI	Sirius Xm Radio Inc.
XNAS	SIRO	Sirona Dental Systems
XTSE	SIS	Savaria Corp.
XNAS	SIVB	Svb Financial Group
XNAS	SIVBO	Svb Financial Group
XNYS	SIX	Six Flags Entertainment Corporation New
XTSE	SJ	Stella Jones Inc
XNYS	SJI	South Jersey Industries
XNYS	SJM	J.M. Smucker Company
XNYS	SJR	Shaw Communications Inc.
XTSE	SJR.B	Shaw Communications Inc. Cl.B Nv
XTSE	SJR.PR.A	Shaw Communications Inc Preferred Ser A
XNYS	SJT	San Juan Basin Royalty Trust
XNYS	SJW	Sjw Corp.
XTSE	SKA.UN	Skylon All Asset Trust
XNAS	SKBI	Skystar Bio-Pharmaceutical Company
XTSE	SKG.UN	Skylon Growth & Income Fund
XNYS	SKH	Skilled Healthcare Group
XNYS	SKM	Sk Telecom Corporation
XNYS	SKS	Saks Inc.
XNYS	SKT	Tanger Factory Outlet Centers
XNAS	SKUL	Skullcandy Inc.
XNYS	SKX	Skechers U.S.A.
XNYS	SKY	Skyline Corp.
XNAS	SKYW	Skywest
XNAS	SKYY	ISE Cloud Computing Index First Trust
XNYS	SLA	American Select Portfolio
XNAS	SLAB	Silicon Laboratories
XNYS	SLB	Schlumberger N.V.
XNYS	SLCA	U.S. Silica Holdings Inc.
XNYS	SLF	Sun Life Financial Inc.
XTSE	SLF	Sun Life Financial Inc.
XTSE	SLF.PR.A	Sun Life Financial Inc Pr. Series 1
XTSE	SLF.PR.B	Sun Life Financial Inc. Cl A Pr Ser 2
XTSE	SLF.PR.C	Sunlife Financial Inc. Cl A Prf Ser 3
XTSE	SLF.PR.D	Sun Life Financial Inc. Cl A Pfd Ser 4
XTSE	SLF.PR.E	Sun Life Financial Inc. Cl A Prf Ser 5
XTSE	SLF.PR.F	Sun Life Financial Inc. Prf Series 6R
XTSE	SLF.PR.G	Sun Life Financial Inc. Ser 8R
XTSE	SLF.PR.H	Sun Life Financial Inc Pref H
XTSE	SLF.PR.I	Sun Life Financial Inc Pref Ser 12R
XNYS	SLG	Sl Green Realty Corp.
XNYS	SLG-C	Sl Green Rlty Pfd C
XNYS	SLG-I	Sl Green Realty Corp
XNAS	SLGN	Silgan Holdings
XNYS	SLH	Solera Holdings
XNAS	SLM	Slm Corp.
XNAS	SLMAP	Slm 6.97 Cum Pfd A
XNAS	SLMBP	Slm Corp Pfd B
XNAS	SLP	Simulations Plus
XTSE	SLR	Solitario Exploration & Royalty Corp.
XNYS	SLRA	Solar Capital Ltd.
XNAS	SLRC	Solar Capital Ltd
XTSE	SLS	Sl Split Corp. Capital Shares
XTSE	SLS.PR.A	Slsplit Corp. Preferred Shares A
XNYS	SLT	Sterlite Industries [India] Limited
XNAS	SLTC	Selectica
XNAS	SLTM	Solta Medical Inc
XNYS	SLW	Silver Wheaton Corp
XTSE	SLW	Silver Wheaton Corp.
XTSE	SLW.WT.U	Silver Wheaton Corp. Wts USD
XNAS	SLXP	Salix Pharmaceuticals
XNYS	SM	Sm Energy Company
XNYS	SMA	Symmetry Medical Inc
XTSE	SMA	Smart Technologies Inc.
XNAS	SMBC	Southern Missouri Bancorp
XNAS	SMCI	Super Micro Computer
XNAS	SMED	Sharps Compliance Corp
XNYS	SMF	Salient MLP And Energy Infrast
XTSE	SMF	Semafo J
XNYS	SMFG	Sumitomo Mitsui Financial Group Inc
XNYS	SMG	Scotts Miracle-Gro Company
XNYS	SMI	Semiconductor Manufacturing International
XNAS	SMIT	Schmitt Industries
XNYS	SMLP	Summit Midstream Partners Lp
XNYS	SMM	Salient Midstream & MLP Fund
XNAS	SMMF	Summit Financial Group
XNYS	SMP	Standard Motor Products
XNAS	SMPL	Kaiser Federal Financial Group
XNAS	SMRT	Stein Mart
XNYS	SMS	Sims Metal Management Limited
XNAS	SMSI	Smith Micro Software
XNAS	SMT	Smart Technologies Inc.
XNAS	SMTC	Semtech Corp.
XNAS	SMTX	Smtc Corp.
XNYS	SN	Sanchez Energy Corporation
XNYS	SNA	Snap-On Inc.
XNAS	SNAK	Inventure Foods
XNAS	SNBC	Sun Bancorp
XTSE	SNC	Snc-Lavalin Sv
XNAS	SNCR	Synchronoss Technologies
XNAS	SNDK	Sandisk Corp.
XNYS	SNE	Sony Corp Ord
XNAS	SNFCA	Security National Financial Corp.
XNYS	SNH	Senior Housing Properties Trust
XNYS	SNHN	Senior Housing Properties Trus
XNAS	SNHY	Sun Hydraulics Corp.
XNYS	SNI	Scripps Networks Interactive Inc
XNAS	SNMX	Senomyx
XNYS	SNN	Smith & Nephew Snats
XNYS	SNP	China Petroleum & Chemical Corp.
XNAS	SNPS	Synopsys
XNAS	SNSS	Sunesis Pharmaceuticals
XNAS	SNTA	Synta Pharmaceuticals
XNAS	SNTS	Santarus
XNYS	SNV	Synovus Financial Corp.
XNYS	SNV-T	Synovus Financial Corporation T
XNYS	SNX	Synnex Corp.
XNYS	SNY	Sanofi-Aventis Sa
XNYS	SO	Southern Company
XTSE	SO	Softchoice Corp.
XNAS	SOCB	Southcoast Financial Corp.
XNAS	SOCL	G-X Social Media Index ETF
XNAS	SODA	Sodastream International Ltd
XNAS	SOFO	Sonic Foundry
XNAS	SOHU	Sohu.Com Inc.
XNYS	SOL	Renesola Ltd
XNAS	SOMH	Somerset Hills Bancorp
XNAS	SOMX	Somaxon Pharmaceuticals
XNYS	SON	Sonoco Products Company
XNAS	SONA	Southern National Bancorp Of Virginia
XNAS	SONC	Sonic
XNAS	SONS	Sonus Networks
XTSE	SOQ	Sonde Resources Corp
XNYS	SOR	Source Capital
XNAS	SORL	Sorl Auto Parts
XNYS	SOV-C	Sovereign Banc Dep S
XNAS	SOXX	PHLX Sox Semiconductor Sector Ishares
XTSE	SOY	Sunopta Inc.
XNYS	SPA	Sparton Corp.
XNAS	SPAN	Span-America Medical Systems
XNAS	SPAR	Spartan Motors
XNYS	SPB	Spectrum Brands Holdings
XTSE	SPB	Superior Plus Corp.
XTSE	SPB.DB.C	Superior Plus Corp 5.85% Debs C
XTSE	SPB.DB.D	Superior Plus Corp. 7.5 Debs
XTSE	SPB.DB.E	Superior Plus Corp. 5.75 Debs
XTSE	SPB.DB.F	Superior Plus Corp. 6.0 Pct Debs
XTSE	SPB.DB.G	Superior Plus Corp 7.5 Uns Sub Debs G
XNAS	SPBC	Sp Bancorp
XNAS	SPCHA	Sport Chalet
XNAS	SPCHB	Sport Chalet
XTSE	SPD	Silver Predator Corp
XNYS	SPE	Special Opportunities Fund Inc.
XNYS	SPE.P	Special Opportunities Fund In
XNAS	SPEX	Spherix Inc.
XNYS	SPF	Standard Pacific Lp
XNYS	SPG	Simon Property Group
XNYS	SPG-J	Simon Prop Grp Pfd J
XNYS	SPH	Suburban Propane Partners L.P.
XNAS	SPIL	Siliconware Precision Industries Company Ltd
XNAS	SPIR	Spire Corp.
XNAS	SPLK	Splunk Inc.
XNYS	SPLP	Steel Partners Hldgs
XNAS	SPLS	Staples
XTSE	SPM	Scorpio Mining Corp.
XNAS	SPMD	Supermedia Inc.
XNYS	SPN	Superior Energy Services
XNAS	SPNC	The Spectranetics Corp.
XNAS	SPNS	Sapiens International Corporation N.V.
XNYS	SPP	Sappi Limited
XNAS	SPPI	Spectrum Pharmaceuticals
XNAS	SPPR	Supertel Hospitality
XNAS	SPPRO	Supertel Hospitality
XNAS	SPPRP	Supertel Hospitality
XNYS	SPR	Spirit Aerosystems Holdings
XNAS	SPRD	Spreadtrum Communications
XNAS	SPRO	Smartpros Ltd
XNAS	SPRT	Support.Com
XNAS	SPSC	Sps Commerce
XTSE	SPT	Stockport Exploration Inc
XNAS	SPTN	Spartan Stores
XNAS	SPU	Skypeople Fruit Juice
XNYS	SPW	Spx Corp.
XNAS	SPWR	Sunpower Corp.
XTSE	SPZ	Sprott Power Corp
XTSE	SPZ.DB	Sprott Power Corp 6.75 Pct Debs
XNAS	SQI	Sciquest
XNYS	SQM	Sociedad Quimica Y Minera S.A.
XNAS	SQNM	Sequenom
XNYS	SQNS	Sequans Communications S A
XTSE	SQP	Strongco Corporation
XNAS	SQQQ	Ultrapro Short QQQ Proshares
XTSE	SQZ	Serica Energy Plc
XNYS	SR	Standard Register Company
XNYS	SRC	Spirit Realty Capital Inc.
XNAS	SRCE	1St Source Corp.
XNAS	SRCL	Stericycle
XNAS	SRDX	Surmodics
XNYS	SRE	Sempra Energy
XNAS	SREV	Servicesource International In
XNYS	SRF	The Cushing Royalty & Income F
XTSE	SRF	Sun-Rype Products
XNYS	SRI	Stoneridge
XNAS	SRPT	Sarepta Therapeutics Inc
XNYS	SRT	Startek
XTSE	SRU	Starfield Resources Inc.
XNYS	SRV	The Cushing MLP Total Return Fund
XTSE	SRV.UN	Sir Royalty Income Fund
XNYS	SRZ	Sunrise Senior Living
XNAS	SSBI	Summit State Bank
